fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,rpt_prep,owner,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,ct_scans,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_emp,hosp_fte,nurs_emp,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,ii,year
106301340,st. joseph hospital - orange,7/1/2002,6/30/2003,365,audited,excl. ind. audit,orange,13,1015,non-profit,general,comparable,,(714)771-8000,1100 west stewart drive,orange,92868-3891,larry k. ainsworth,president/ceo,belinda v. catamisan,st. joseph hospital-orange,0,05-0069,hsc30069f,,412,354,354,24335,7927,5747,2973,798,18150,25099,328,928,86285,4876,1934,1504,886,251,4628,6931,84,387,21481,375,37,0,0,0,0,77500,8785,0,0,0,0,20079,1402,0,0,0,0,57.4,66.8,4,4,31,9294,4449,34463,19314,5954,5394,2023,49029,35049,0,27157,178383,58267,65116,0,2738,6785,27,1549437,899495,9086,12360,15599,962288390,697106986,29718599,294900003,45992111,321395067,19497047,5376096,10226866,0,0,14646277,190883769,46078025,725326596,192278713,89653072,41750214,37976500,6356054,138750383,136292441,258507,6158644,649474528,80519375,29390793,12121831,18980789,2748760,79212647,73337352,0,16502315,312813862,205957622,85565125,51684232,33716159,0,8234297,113810536,164141207,27313249,0,2724553,0,3960006,20209902,9508697,0,0,65937262,53609922,1324167,32447825,766876,95143278,34003403,0,11667270,0,-2895116,772223,-1446089,0,0,40685832,12862081,129910732,14516419,0,0,0,47486958,13376932,45989111,16567002,106997794,41589095,2724623,12294121,69282547,48297606,16466014,3986193,3842064,3452194,12462816,75540695,97656492,112001581,25655509,13994821,0,324849098,76805840,0,89549039,158494219,324849098,24884290,131814223,162110734,318236848,206235267,0,0,92298311,92298311,2749272,10239784,0,2863,2306,1096,4417647,470294,4887941,568,0,412501,944661,1132975,40195,561556,827055,407756,0,90363,585,1078444,293100,1613853,0,634697,263998,484416,49139,1189097,321274,1780757,0,707084,295557,538594,55578,,2003
106392232,st. joseph's behavioral health center,7/1/2002,6/30/2003,365,audited,excl. ind. audit,san joaquin,06,0507,non-profit,psychiatric,comparable,,(209)948-2100,2510 north california street,stockton,95204-5502,james b. sondecker,director,jennifer hatch,catholic healthcare west,0,05-4123,,,35,35,35,7175,532,0,0,0,0,3739,0,31,11477,589,62,0,0,0,0,697,0,10,1358,0,27,8,0,0,0,0,10609,868,0,0,0,0,1181,177,0,0,0,89.8,89.8,8.5,8.5,0,0,0,32,2,0,0,0,0,3592,0,307,3933,0,0,0,0,0,0,0,0,0,0,15,20454212,13457879,0,6996333,10801,6895659,111475,-2887,6000,0,0,102588,15775290,1886449,2792473,10665683,897138,0,0,0,0,6260347,0,37581,17860749,20604,3557,0,0,0,0,2319537,0,249765,2593463,7042674,585452,0,0,0,0,0,5303268,320179,0,11868,0,194438,0,0,0,0,3403082,287162,0,0,0,0,3105879,0,200210,0,0,213,-3100,0,0,2718099,245620,545514,0,0,0,0,1304802,614273,1317925,149426,2820307,1368804,153284,302569,273219,1522045,104041,68393,69193,0,213804,2104378,0,780622,5545,2283,0,2892828,739351,0,41111,2112366,2892828,559892,1961238,432774,2959767,2179145,0,0,0,41111,0,0,0,92,73,24,142201,15272,157473,5,0,29234,39309,5501,6485,32546,13608,10154,0,5364,0,82974,6509,7237,0,19079,15045,11357,0,91984,7578,7764,0,21024,16517,12606,0,,2003
106391042,st. joseph's medical center of stockton,7/1/2002,6/30/2003,365,audited,incl. ind. audit,san joaquin,06,0507,non-profit,general,comparable,,(209)943-2000,1800 north california street,stockton,95204,edward g. shroeder,ceo,tracy moziak addleman,catholic healthcare west,0,05-0084,hsc00084f,zzr00084f,294,294,294,42342,5146,17285,0,382,18948,0,75,283,84461,7314,932,3450,0,79,5089,0,26,98,16988,251,0,0,0,43,0,75233,0,0,0,9228,0,16250,0,0,0,738,0,78.7,78.7,5,4.6,16,3043,1594,159546,15375,80317,0,953,172145,39776,500,8386,476998,39271,30135,24810,383565,0,15,524400,305380,4585,5469,12661,855379592,657566549,1458503,199271546,7579582,204005921,2845207,3477089,2177726,0,0,4144570,232730409,54629396,568019787,292199067,38243073,118167162,0,3740539,165780620,0,1085110,4137122,623352693,70435660,11060788,34721003,0,619883,86858527,21479253,356360,6495425,232026899,284789989,39648616,127532699,0,0,2565975,166173090,1369359,11656916,0,1441470,0,22388435,238305,0,0,1220198,77440365,9425508,25120921,0,1794447,61185614,21330092,0,2974599,0,2418072,291491,837677,0,0,36012274,11283146,79431665,0,0,0,848336,30353264,7898125,26357551,11821560,89448795,32752532,3660339,691512,37907430,17076577,9160823,1362080,1947974,3974100,6023759,54658579,30810463,72310356,2166534,5635242,0,165581174,38142690,0,51804525,75633959,165581174,13332510,117081286,59797236,191266809,118956453,0,0,56737066,56737066,4932541,2809167,0,2342,1871,548,3399391,491595,3890986,281,0,298902,473405,660536,145043,314693,784813,388499,333500,0,0,843279,241170,1183496,1996,555772,233769,339909,0,979411,272828,1339666,2221,623109,270963,402788,0,,2003
106301342,st. jude medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,orange,13,1011,non-profit,general,comparable,,(714)992-3000,101 east valencia mesa drive,fullerton,92635,robert j. fraschetti,president/ceo,ryan bangerter,st. joseph health system,0,05-0168,hsc30168f,,333,309,309,28112,12602,3189,991,1007,1304,25988,15,1534,74742,4621,2223,709,238,147,307,6686,3,367,15301,232,24,0,40,37,0,57308,0,0,8089,9345,0,14087,0,0,407,807,0,61.5,66.3,4.9,4.5,26,4052,2094,61587,24628,6693,1757,3047,9054,136134,1361,7863,252124,42941,12197,0,178281,0,16,901928,1470738,8045,12823,20003,745483968,552540270,25499786,218443484,11643631,213200545,16886570,116724,2508143,0,0,14495151,125748563,58133870,561601535,191641519,83457901,19371261,6277344,7782762,10900157,187714109,60728,6170374,513376155,53839713,26908880,7442511,2478345,2715317,8256040,122652195,850131,6964681,232107813,204678567,109215450,25534847,11346221,0,10099056,8953123,166665747,7698283,0,2361943,0,5987033,20042534,5457252,0,0,40802665,21193865,190612,2503949,399023,3505567,143700557,0,6147246,0,-590436,0,116724,0,0,35604064,13532347,75172525,0,0,0,233214,24953534,10479371,42147386,11078104,91659897,21774656,2511047,9031137,36942708,26001332,10095144,3438826,3422022,2212100,6111676,50959002,97918368,63081230,22119597,8801638,3530507,246410342,39312105,0,68386258,138711979,246410342,13227780,77235399,76010843,165596156,102514926,0,0,68484427,71069317,2683059,7904133,0,2427,1621,555,3106610,370873,3477483,649,0,371677,784990,748872,9604,194244,567170,186816,136396,78554,28287,737956,245234,1036827,3297,426715,227993,428588,0,827430,270943,1153958,3822,476493,256797,488040,0,,2003
106434138,st. louise regional hospital,7/1/2002,6/30/2003,365,audited,incl. ind. audit,santa clara,07,0433,non-profit,general,comparable,,(408)848-8607,9400 no name uno,gilroy,95020,ted fox,president,tanya teig,daughters of charity health system,0,05-0688,,hsp30688g,93,89,89,8008,0,1686,0,0,886,5031,0,0,15611,1327,0,578,0,0,262,1585,0,0,3752,72,0,0,0,21,0,12257,0,0,0,3354,0,3449,0,0,0,303,0,46,48.1,4.2,3.6,4,1469,706,11199,0,12549,0,0,1308,49691,0,0,74747,21545,0,0,53054,0,3,91480,153700,950,2272,0,168121140,120862353,0,47258787,356434,46446272,1168949,213161,102763,0,0,1279347,47451069,21226984,99443087,44629629,0,14353961,0,0,763478,42643661,0,0,102390729,11169636,0,8869563,0,0,1125042,44566170,0,0,65730411,44434635,0,22429069,0,0,0,89805,47055093,5537207,0,1316544,0,0,0,0,0,0,11364630,0,794455,0,0,1681349,33418353,0,0,0,0,5324,75907,0,0,8695634,2499395,11975621,0,0,0,0,7421517,1778659,9176140,4899306,18516084,4809207,2023250,2398988,5405331,5299602,909922,883874,169748,3905652,2124614,22185324,137729,15461523,395625,1478590,0,39658791,9974859,0,40092977,-10409045,39658791,1602270,9021256,4528522,18705950,3244427,0,0,40092977,40092977,0,11993488,0,266,266,94,532046,66172,598218,64,0,38806,122433,129981,19802,27986,71490,58512,17354,18235,27447,149974,35729,126916,0,110587,34406,73792,642,166005,38948,144447,0,124450,38054,85623,691,,2003
106380964,st. luke's hospital,7/1/2002,6/30/2003,365,audited,excl. ind. audit,san francisco,04,0423,non-profit,general,comparable,,(415)647-8600,3555 caesar chavez street,san francisco,94110-4403,john williams,ceo,jim gomes,st luke's hospital,0,05-0055,hsc00055f,zzr00055f,260,209,170,14830,0,29706,2530,0,1018,8435,580,2710,59809,2331,0,2326,489,0,141,1396,33,343,7059,150,31,0,0,79,0,25854,6219,0,0,27736,0,5740,975,0,0,344,0,63,78.40000000000001,8.5,4.8,8,2262,988,25991,100,22185,10155,0,7889,39497,95,15264,121176,29045,1478,0,90796,0,9,160275,202125,1164,2795,0,274720774,195725753,3480889,82475910,1476671,119384610,-35432029,2201383,0,0,0,-33230646,105635058,23313597,145772119,55396604,0,74315408,17314507,0,3485360,29794169,1663576,10704171,192673795,17292780,558583,10895079,9333736,0,6820454,24856743,672354,11617250,82046979,49611127,335150,58799940,23545697,-2532093,0,4335896,41187233,2398215,0,6375232,0,11669356,0,3480889,0,0,23078257,223433,24791167,6695606,0,5969918,13463679,0,8253850,0,35674753,14117,219989,0,0,31268708,4427087,32326155,2862032,0,0,0,19362108,7227464,17501445,4409611,43375599,23456464,4693735,7302485,14566954,14232704,3661360,1689498,1175206,959053,4271552,25841252,2292985,26048664,5896269,0,0,60079170,19317168,915000,7244285,32602717,60079170,0,43400903,35013017,82164178,56115514,0,0,7918377,7918377,674092,0,678329,1108,832,750,1516133,292613,1808746,340,0,93288,249538,294721,122767,183527,335874,145404,12706,55219,23089,566236,70407,345303,0,283796,115108,135283,0,680401,80236,424097,0,337876,132174,153962,0,,2003
106380964,st. luke's hospital,7/1/2003,12/31/2003,184,audited,excl. ind. audit,san francisco,04,0423,non-profit,general,comparable,,(415)647-8600,3555 caesar chavez street,san francisco,94110-4403,john williams,ceo,jim gomes,st luke's hospital,0,05-0055,hsc00055f,zzr00055f,260,209,170,7270,0,14106,1037,0,268,3357,220,1178,27436,1054,0,891,312,0,48,608,6,243,3162,150,31,0,0,79,0,11845,1764,0,0,13827,0,2663,288,0,0,211,0,57.3,71.3,8.699999999999999,4.6,8,987,461,11101,951,8449,7330,0,1914,20266,98,5408,55517,15183,724,0,39613,0,10,66994,96405,518,1570,0,166860756,120605018,975119,47230857,2239137,60996657,-11526663,1430662,0,0,0,-10096001,63197126,13819418,89844212,35111052,0,43251054,10879485,0,2474051,18206228,566432,6791667,117279969,11405423,361073,6332094,5581007,0,3780157,15155667,253992,6711374,49580787,31554239,295053,35393399,15041739,-3012927,0,3792599,23829665,7919655,0,3344420,0,2447176,0,975119,0,0,14962236,66020,14448429,2624123,0,2461609,9532230,0,3136210,0,19366606,755077,238125,0,0,13868234,2131534,18901967,0,0,0,0,10390768,3138634,10044110,2521410,25100625,6485902,3023155,4756358,8583314,5751524,1909606,848221,711265,588221,3238466,25530376,1724298,29715283,7822785,0,0,64792742,14674864,915000,6600428,42602450,64792742,0,18762218,15991283,38466902,8751619,0,0,7303417,7303417,702989,0,464067,1078,770,506,740219,107110,847329,330,0,34014,147487,156707,52822,96425,131278,78031,2989,18990,21476,258047,32771,169176,0,154276,69102,56847,0,300432,36103,193372,0,175664,76086,65672,0,,2003
106190053,st. mary medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,los angeles,11,0933,non-profit,general,comparable,,(562)491-9000,1050 linden avenue,long beach,90813,tanya field,coo,scott yasuda,catholic healthcare west-southern california,2,05-0191,hsc30191g,zzt30191g,465,461,248,37986,4355,25504,6282,705,2807,3430,866,845,82780,4067,986,4345,1570,128,408,636,499,170,12809,363,23,0,46,33,0,53332,4656,0,14035,10757,0,11170,375,0,818,446,0,48.8,49.2,6.5,5.8,25,5743,2313,78498,9890,68344,16604,1315,13912,38339,2019,16928,245849,42091,64098,22036,108909,2131,22,266061,169841,1837,5487,11858,639103179,499049404,9091377,149145152,1316204,160850167,-10388811,793725,3771973,0,0,-13367059,149174144,54877834,435051201,203453448,32206358,144091353,36881800,4111165,19276242,24217384,7411362,6517531,478166643,48679918,8472968,37959563,11257931,1137306,9198698,33950486,1260127,9019539,160936536,197106535,31600710,136327730,40138047,-3746891,4280460,20177435,37984476,11210227,0,20135982,0,3834693,3705963,3324291,0,2061123,55026831,12784579,39541012,9790547,968011,8297505,22244517,0,492150,0,0,0,307396,0,0,34058300,14698325,46760257,4216042,0,0,4415856,25030321,5378408,19828883,6463775,57573585,26075062,5958555,7971512,20996553,24307333,7209599,2120108,1153850,975246,6508764,40337340,6838430,46959921,3756670,554840,0,98447201,41632038,1060174,12199625,43555364,98447201,0,34844751,57074780,100834123,53874202,0,0,13567817,13567817,1368192,6861080,8214996,1405,1280,624,2480500,319933,2800433,149,38,256058,484053,530774,119034,161404,415328,319686,55646,72403,66114,747171,260595,604350,78624,391505,137884,260371,0,856246,292141,683682,79691,438540,159547,290586,0,,2003
106361343,st. mary regional medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,san bernardino,12,1211,non-profit,general,comparable,small/rural,(760)242-2311,18300 highway 18,apple valley,92307,george perez,president/ceo,avie heilgeist,st joseph health system,0,05-0300,,zzt30300f,186,186,186,21012,6145,7989,2377,413,6472,4496,0,714,49618,4259,1182,2198,797,91,1577,1202,0,178,11484,166,0,0,0,20,0,45055,0,0,0,4563,0,10876,0,0,0,608,0,73.09999999999999,73.09999999999999,4.3,4.1,10,3209,1849,10361,5709,14791,10570,26,16902,11687,29,4777,74852,33521,11582,0,31625,0,6,659739,1187621,4084,4824,9549,325377841,240495835,18512584,103394590,1371532,99526145,5239977,27654,1110519,0,0,4157112,59818661,10416002,255143178,102593145,33451366,34682611,10949039,1836032,42814946,24905885,0,3114700,254347724,15764984,7062910,7503876,4737891,29770,19134600,14020380,11095,2764611,71030117,82394069,35754379,29907485,10423308,0,1324361,37908076,35790279,5860708,0,33825,-6843,1106188,6561947,1714967,0,10235670,35964060,11321844,12279002,6978589,541441,22935282,13371656,8711,-5995,0,1449280,0,0,0,0,20304532,5785729,38769245,0,0,0,0,13099356,2504220,13834452,5228611,33563285,14117461,1725336,6253015,21479165,10027293,4493254,836910,1619760,1192524,4218142,27322325,20465571,38079837,2119353,1956093,644641,90587820,27488763,0,19538940,43560117,90587820,11977032,45036098,46552826,94420503,56340666,0,0,19880748,19880748,341808,0,0,981,792,341,1507017,193304,1700321,150,0,85054,397144,490072,15850,139906,255817,66130,3662,42879,10503,495988,126620,447834,0,177974,101038,157563,0,563207,141684,505507,0,198072,111773,180078,0,,2003
106380965,st. mary's medical center-san francisco,7/1/2002,6/30/2003,365,audited,incl. ind. audit,san francisco,04,0423,non-profit,general,comparable,teaching,(415)668-1000,450 stanyan street,san francisco,94117,ken steele,president/ceo,glenn cody,catholic healthcare west,0,05-0457,hsc00457f,zzr00457f,430,430,430,28962,4549,4079,927,0,379,10460,0,907,50263,4212,661,593,134,0,55,1521,0,132,7308,314,60,0,24,32,0,29374,3890,0,7671,9328,0,5661,376,0,432,839,0,32,32,6.9,6.3,0,0,0,27179,3683,8287,2062,0,1537,35999,0,37537,116284,38413,42604,0,34686,0,15,320886,376109,2030,3995,0,537047392,399688715,0,137358677,1946028,132303488,7001217,2261693,754978,0,0,8507932,173841665,16496070,346709657,226702875,34091776,33863892,6727379,0,3132730,102004067,0,10075910,416598629,42092621,6154709,7452225,1394547,0,2260387,50966018,0,10128256,120448763,205624692,31956991,35935006,6348148,0,0,1637423,100219047,2706871,0,9126282,0,6134255,0,0,0,0,63170804,8289494,5381111,1773778,0,3185381,52751038,0,2807071,0,298711,1209051,-317690,0,0,25606688,6819799,42883185,0,0,0,4412052,19415130,1847073,24161045,7158516,45894846,26368932,2204685,4137409,22020857,17118534,7855005,855784,1332030,385556,4129850,30084371,23020133,57168152,1740016,2007654,0,114020326,19408651,0,14206289,80405386,114020326,2153467,55967313,139182317,200299414,143131262,0,0,0,15391025,1184736,325917,15391025,839,839,266,1521840,291182,1813022,244,38,112313,337685,335049,46783,85097,221802,174655,139880,27879,40697,404273,114477,371326,137788,294110,29253,170613,0,490281,135697,439198,149021,369528,32894,196403,0,,2003
106010967,st. rose hospital,10/1/2002,9/30/2003,365,audited,excl. ind. audit,alameda,05,0421,non-profit,general,comparable,,(510)264-4000,27200 calaroga avenue,hayward,94545-4339,michael mahoney,president/ceo,derick leslie,hayward sisters hospital,0,05-0002,hsc00002f,zzr00002f,175,175,175,13700,1284,11520,1974,0,168,4508,0,2086,35240,2204,259,2184,705,0,53,1186,0,465,7056,129,0,0,0,46,0,29674,0,0,0,5566,0,6692,0,0,0,364,0,55.2,55.2,5,4.4,23,2998,1333,12239,2297,16410,8790,0,495,33672,0,1766,75669,29950,32921,0,16506,0,4,112491,147969,891,1172,8324,246108488,172089357,0,74019131,706454,73447828,1277757,0,0,0,0,1277757,79270743,20085065,146752680,70375674,9679472,55723338,11648445,0,1017723,20091867,0,5895998,174432517,14241719,2175024,15540242,8321519,0,469635,29254294,0,1673538,71675971,43493393,11744592,60472137,7749399,-2505609,0,545421,35642740,8148740,0,6798544,0,0,0,0,0,0,41124000,109904,13297052,12220565,0,941937,5120753,0,1204920,0,0,0,0,0,0,18848888,7233346,22715764,0,0,0,0,11870150,3100611,7606131,2072938,39195756,9062458,1967966,0,8533600,6210240,2332494,975553,0,1289683,3880078,22963775,0,17848529,1432392,3668825,0,45913521,22474447,2179477,10562597,10697000,45913521,43778,25601197,24047778,50744913,32896384,0,0,505363,10562597,0,0,3949021,691,662,252,1212537,165874,1378411,93,0,108094,289414,337574,37673,82409,228091,117625,9817,0,1840,354882,135662,320501,0,196215,91862,113415,0,402250,152973,357505,0,227262,103678,134743,0,,2003
106190762,st. vincent medical center,7/1/2002,6/30/2003,365,audited,excl. ind. audit,los angeles,11,0925,non-profit,general,comparable,,(213)484-7111,2131 w. 3rd street,los angeles,90057-1901,bain j. farris,president/ceo,alfred aghajani,daughters of charity health system,0,05-0502,hsc30502h,,347,318,181,35635,3758,11168,522,0,7713,5168,13,1144,65121,5645,583,1792,86,0,1267,838,2,189,10402,320,0,0,0,27,0,57104,0,0,0,8017,0,9494,0,0,0,908,0,51.4,56.1,6.3,6,0,0,0,28155,2370,8097,824,0,1373,23109,40,2498,66466,0,5711,0,51533,718,15,693115,310487,3652,9222,7995,538920751,391356982,6884348,154448117,1248483,169275683,-13579083,8264662,5776721,0,0,-11091142,110082705,1391852,427446194,238454377,23465829,77798725,3915400,0,57454852,37033132,98673,8709548,446930536,39686322,3584297,12241567,1248473,0,2080275,29951701,60689,3136891,91990215,200354338,21649749,79758838,4387067,0,0,34890938,40048316,7661136,0,1846802,0,759798,4533271,0,0,2351077,76156024,9871018,9740972,757431,0,24386171,29042053,0,4494448,0,0,113527,1181874,0,0,29044224,2360229,78126846,2693807,0,1073524,266759,25212453,6067545,16108973,8321323,47658547,14220477,4537849,10887109,34932474,28266093,13798844,1311609,2051414,4613599,6997668,43435610,25227457,87756039,4885422,46598967,0,207903495,27330466,356818,64299529,115916682,207903495,9496969,71551629,108500568,255909938,168153899,0,0,64299529,64299529,0,21827148,0,1341,1079,564,2210967,272153,2483120,1159,7,192595,402117,511732,29018,123597,412540,202503,98224,219859,18782,722567,18014,664609,22439,431438,125905,217279,8716,827361,22354,738545,24327,478283,138044,244437,9769,,2003
106430905,stanford university hospital,9/1/2002,8/31/2003,365,audited,incl. ind. audit,santa clara,07,0429,non-profit,general,comparable,teaching,(650)723-4000,300 pasteur drive,stanford,94305-2295,martha h. marsh,ceo,stephen shahbazian,stanford university hospital,1,05-0441,hsc00441f,,431,431,431,41718,4520,5591,3175,352,3284,46127,0,5187,109954,5893,900,1130,645,65,670,9064,0,963,19330,384,30,0,17,0,0,97983,8232,0,3739,0,0,18215,848,0,267,0,0,69.90000000000001,69.90000000000001,5.7,5.7,0,0,0,62336,1815,16452,12432,119,14988,199188,0,35924,343254,38147,497517,0,0,0,33,2290365,2255640,11231,22608,58182,2327262288,1482233391,20049879,865078776,80330968,905918692,39491052,7726505,11261557,0,0,35956000,434814906,569629998,1322817384,436108642,53176283,84437532,42373231,4587749,58541508,638989389,0,67944943,1386159277,187557501,8927196,35781537,26193321,409522,34768599,477117901,0,170347434,941103011,441331686,55637877,105574730,54744363,0,2385034,38926440,563358559,52924000,0,8739619,0,158611083,16703413,5793,0,3340673,182334457,23169015,14644339,13827982,2612237,52672347,530708338,0,45110061,0,0,11655,6476081,0,0,85569884,167659461,284584713,0,0,0,46245712,127796241,42427601,120973776,30661304,255982451,133138698,97720,46774348,136815187,232382434,27175551,17354208,6553954,8349919,41294222,417515262,17340828,107812117,121862208,322001870,0,986532285,195399628,0,544061981,247070676,986532285,222673519,338689046,131633995,478227662,370415545,0,0,447708513,558528870,14466889,64173098,17312556,5510,4592,1225,9172801,970056,10142857,1416,283,653070,1734713,1350022,62197,550002,1807297,645212,1778483,197536,394269,1490427,1207775,2068118,1310442,1528817,769731,797491,0,1707704,1356391,2335874,1312260,1687517,857040,886071,0,,2003
106501016,stanislaus behavioral health center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,stanislaus,06,0511,city/county,psychiatric,comparable,,(209)558-4700,800 scenic drive,modesto,95350-6131,dan souza,mental health director,bob backlund,county of stanislaus,0,05-0183,hsc00183f,,67,67,67,3569,0,8019,0,0,4533,0,4987,0,21108,488,0,1257,0,0,979,0,1044,0,3768,0,67,0,0,0,0,0,21108,0,0,0,0,0,3768,0,0,0,0,86.3,86.3,5.6,5.6,0,0,0,149,0,1196,0,0,3048,0,1183,0,5576,0,5445,0,0,0,0,0,0,0,0,0,30339785,15776989,0,14562796,4491,14970375,-403088,610290,0,0,0,207202,28387278,788585,1163922,4996600,0,11226601,0,0,6316799,0,7011200,0,29551200,20080,0,161750,0,0,446810,0,159945,0,788585,2648548,0,5741352,0,0,0,3274346,0,0,0,4112743,0,0,0,0,0,0,2368132,0,5646999,0,0,3489263,0,3058402,0,0,0,0,0,0,0,8449025,477274,868538,0,0,0,0,1740865,778546,2374840,281287,8413723,2275996,283107,583966,253117,1963974,217049,39813,34229,13018,892383,3710355,0,5742941,0,0,0,9453296,2924782,0,5911,6522603,9453296,0,7101633,338625,7559758,1816817,0,11410,0,11410,5499,304314,0,176,176,98,349311,32202,381513,19,0,15462,23045,46245,6298,139985,64330,0,38842,10636,4468,258835,7664,0,0,10118,23590,49104,0,278244,8063,0,0,11819,26323,57064,0,,2003
106504038,stanislaus surgical hospital,1/1/2003,12/31/2003,365,audited,excl. ind. audit,stanislaus,06,0511,investor,general,comparable,,(209)572-2700,1421 oakdale road,modesto,95355,mike lipomi,ceo,william a. fretwell,stanislaus surgical hospital,0,05-0726,,hsp40726f,23,23,8,474,0,0,0,0,2140,0,0,296,2910,174,0,0,0,0,925,0,0,136,1235,23,0,0,0,0,0,2910,0,0,0,0,0,1235,0,0,0,0,0,34.7,34.7,2.4,2.4,0,0,0,1942,0,573,0,0,6418,0,0,1284,10217,0,0,0,0,0,8,83912,558419,1235,10217,0,121960977,99936086,0,22024891,163954,19063751,3125094,965,28504,0,0,3097555,3637500,0,118323477,9275608,0,0,0,0,27055977,0,0,1179009,37510594,22280893,0,5530815,0,0,56457186,0,0,181489,84450383,25284121,0,3956564,0,0,0,67638393,0,2392444,0,0,0,664564,0,0,0,0,5836659,0,1541872,0,0,13819776,0,0,826584,0,0,0,965,0,0,2079839,0,9091291,0,0,0,0,2234484,1346232,2331874,1980031,5875466,2465503,0,1344902,5365822,808762,661253,1574038,167811,128507,671687,7402495,0,2223730,0,0,7350129,16976354,3942474,0,0,13033880,16976354,314768,1202414,5323390,6572096,4348366,0,0,0,33329,33329,0,0,180,144,100,287941,30582,318523,200,0,56378,29330,64133,0,13814,65696,40254,0,16290,2046,49241,0,83958,0,58527,42179,54036,0,53256,0,97142,0,62659,46457,59009,0,,2003
